timestamp,demanda_real_m3,pred_xgboost_v3.0_(actual)_m3,pred_randomforest_m3,pred_lightgbm_m3
2025-07-05 02:00:00,12576.220326075112,8380.521906612972,9115.368964585346,8397.021736497847
2025-07-05 03:00:00,7891.647923137678,7825.227679029013,9088.767053199826,7725.854258052703
2025-07-05 04:00:00,15322.6213697052,7943.241411611653,9359.445313939215,7621.454258052703
2025-07-05 06:00:00,24071.18478147421,10814.028582002898,11449.498102020907,11671.26456790844
2025-07-05 08:00:00,11450.331961252978,10603.416295581295,9674.269701934732,10559.941590882336
2025-07-05 09:00:00,13199.902380610514,12914.747880538062,12551.441249773019,13047.486012934909
2025-07-05 10:00:00,14418.178010366093,15030.767420036758,14305.854637279914,15595.972410754714
2025-07-05 11:00:00,19467.380660465795,17645.12079559699,16927.841213119875,17659.133294313437
2025-07-05 12:00:00,14603.719053593097,18167.542252956337,17849.20117999403,18045.727125989528
2025-07-05 13:00:00,17964.288365396304,17943.977696207185,17931.012294086955,18380.87082923549
2025-07-05 14:00:00,16157.424188160108,17486.82401031589,17660.17121317927,17400.77487420709
2025-07-05 15:00:00,16041.671127781792,15946.046249792353,15579.87144776625,16286.258714733343
2025-07-05 16:00:00,15067.594700643327,14156.78928991575,14449.69467164702,13972.135510299446
2025-07-05 17:00:00,13231.879341872973,13181.349311145363,13471.794243385662,13076.875381511505
2025-07-05 18:00:00,12833.159146412629,13154.756980743057,13264.544935493213,13065.631176392402
2025-07-05 19:00:00,12374.821528834396,12887.645352188492,12725.234594689146,12653.937709727812
2025-07-05 20:00:00,12173.690150866203,12765.506626149941,12663.106628102045,12410.901357241995
2025-07-05 21:00:00,11385.704287747958,12785.914281954114,12754.649925418775,12525.892501362094
2025-07-05 22:00:00,10953.563759190925,11801.735643530046,10502.812860821476,11762.521799616323
2025-07-05 23:00:00,13603.743009683496,10170.91252231183,9570.332509596621,9958.261756803135
2025-07-06 00:00:00,6987.343142194895,8421.700654743032,8536.363474280803,8531.18227356769
2025-07-06 01:00:00,8059.445752335887,8377.609025777143,8423.751527277736,8228.68148314552
2025-07-06 02:00:00,5603.334184687337,7696.3770569890585,6667.065967431226,7603.244628301691
2025-07-06 03:00:00,6823.107534233704,7541.642319692911,6779.972171341857,7510.852931552435
2025-07-06 04:00:00,6280.747680775661,7459.613504389616,6659.424951990024,7489.1498844596235
2025-07-06 05:00:00,7234.649948705388,7729.006626777694,6893.4773165885435,7723.011417018921
2025-07-06 06:00:00,5820.901284755022,7923.009260992121,7300.576062057701,8009.258755336651
2025-07-06 07:00:00,8671.176782366772,8240.71569546021,8146.901512582446,8199.134702919415
2025-07-06 08:00:00,10341.888473469317,9509.250632897343,9226.664849752475,9392.799618319194
2025-07-06 09:00:00,26514.289764959907,13044.33960452746,14592.405571000152,12810.631132875667
2025-07-06 10:00:00,3653.3771368678063,14884.18435440001,12871.401465373341,14563.692426021138
2025-07-06 11:00:00,18901.861891637884,15295.230846586823,14595.874518476694,16033.61442055918
2025-07-06 12:00:00,19951.97361901092,17859.712914260177,17797.526821510543,17806.04686641648
2025-07-06 13:00:00,19478.525481486588,18361.67282078412,19272.592719876426,18303.013303628202
2025-07-06 14:00:00,18007.52794111471,17381.480247009236,17362.455190186636,16691.335792077974
2025-07-06 15:00:00,17250.439065825583,15367.60637907669,15444.179933643565,15371.09782525592
2025-07-06 16:00:00,15018.618392934615,13991.336551613553,14047.581227346047,13797.305818564182
2025-07-06 17:00:00,14072.031733939784,13191.779189027451,13158.101830117925,13233.95043906117
2025-07-06 18:00:00,13449.147711559319,12813.974653694455,12981.28804167812,12613.225212841977
2025-07-06 19:00:00,13247.027445907694,12317.844355680885,12164.317882045107,11984.201260789021
2025-07-06 20:00:00,14129.103189508218,12069.449316802435,11899.464929284999,11678.102146605732
2025-07-06 21:00:00,10972.991066420178,11745.973204415339,11928.633032569403,10616.676766307513
2025-07-06 22:00:00,10179.17227958273,10292.73200701939,10369.497302333488,9622.350449768377
2025-07-06 23:00:00,8423.990688320666,9024.442150618775,9709.050702358738,8212.48946368416
2025-07-07 00:00:00,7453.929995409508,8099.407830399012,7761.776998579856,7438.738685906849
2025-07-07 01:00:00,4966.340626994803,7477.184082868434,6806.3454526050255,6778.746346308555
2025-07-07 02:00:00,6477.015333588206,6278.493688896313,6124.604849931685,5590.115381509368
2025-07-07 03:00:00,6575.83086498107,7231.161488465563,6741.022929348019,6598.038236820318
2025-07-07 04:00:00,5485.206652575929,6675.839736407996,6090.620991286079,6301.1154975501
2025-07-07 05:00:00,6669.270536634394,6992.238738570466,6080.092983516399,6505.559213571931
2025-07-07 06:00:00,10103.7289750963,9658.121540959537,9941.833318638663,9555.288105957789
2025-07-07 07:00:00,11436.541233434004,10864.843845036174,11042.630637441967,10303.278872406352
2025-07-07 08:00:00,12738.01605792261,11394.872295032914,11173.117275404653,10820.994560945515
2025-07-07 09:00:00,14477.146765782487,14075.70356147301,13632.16966386185,14373.284691735196
2025-07-07 10:00:00,17844.742505510796,15813.079590440175,15516.780145647726,15784.009919527913
2025-07-07 11:00:00,15906.959277367821,16811.75931830323,17035.146423241582,15888.87433163057
2025-07-07 12:00:00,17966.99453816877,17054.66732214432,16619.4947154358,15629.282632475326
2025-07-07 13:00:00,17530.106000158714,17640.733986447925,15947.025326162462,16782.5282530649
2025-07-07 14:00:00,17080.899067073904,15691.341762329675,14798.432528080662,14343.656558586845
2025-07-07 15:00:00,15768.674174741722,15553.693835374874,15243.751165934764,14878.289358116486
2025-07-07 16:00:00,14393.322891614953,13887.008045958783,14082.302956410298,13385.578030610068
2025-07-07 17:00:00,15318.841850290246,13913.801581927068,12923.320609277363,13441.107325343019
2025-07-07 18:00:00,12085.177251687583,12588.774220639492,11761.739252315558,12698.729613901825
2025-07-07 19:00:00,13030.9937828875,12174.768973606424,11627.717065262594,12404.566136782607
2025-07-07 20:00:00,13196.6778470755,12096.623764547207,11435.773990033184,11851.295069430716
2025-07-07 21:00:00,13102.407719973799,11522.373271729519,11459.381429043377,11314.093402838238
2025-07-07 22:00:00,11095.757090484702,10835.519995900966,10194.843631492808,10837.0173394809
2025-07-07 23:00:00,9097.34689742639,9128.83779936218,8731.713668406283,8473.663033016235
2025-07-08 00:00:00,8240.679441067,7934.2120116193255,7551.789084077898,7649.076883831807
2025-07-08 01:00:00,5949.423816024879,7285.491881678282,7274.703997800319,6738.446068672399
2025-07-08 02:00:00,7212.407166246121,7233.301701609673,7182.872954368831,6266.158164533786
2025-07-08 03:00:00,8004.590997798199,7636.748280227502,8021.965230545675,7229.893572732122
2025-07-08 04:00:00,3777.479975630704,6662.82424632429,6891.018253306847,6354.913518681024
2025-07-08 05:00:00,7150.018376620377,6478.123957307718,6150.736669249188,6137.119448917286
2025-07-08 06:00:00,13363.225778205819,10449.317285143903,10713.823135133493,9370.228210212183
2025-07-08 07:00:00,8305.51795409228,11288.737129363451,11154.265139040977,10219.517231851269
2025-07-08 08:00:00,13382.461822908419,13403.244066069059,12940.505972732335,12494.543608595155
2025-07-08 09:00:00,12551.942648733606,14802.584632202877,14410.30530865886,13978.705673333847
2025-07-08 10:00:00,17014.154291443403,15289.194278565605,14120.65896713808,14997.042353208275
2025-07-08 11:00:00,11163.08214454611,13861.95424255648,13592.955177021693,14598.350100907055
2025-07-08 12:00:00,13891.417056578208,14594.64186376986,14770.604589895966,15150.124589529038
2025-07-08 13:00:00,14477.206250050858,14829.526125705757,15190.328119474154,14765.571116563719
2025-07-08 14:00:00,15390.773771126336,14695.057140782199,14180.649519446852,13892.324838260396
