timestamp,demanda_real_m3,pred_xgboost_v3.0_(actual)_m3,pred_randomforest_m3,pred_lightgbm_m3
2025-09-11 12:00:00,14072.074902528384,14292.30830078125,13994.503030008314,14676.515270545562
2025-09-11 13:00:00,21410.999572565022,21131.77734375,20656.763960476306,21509.508222610257
2025-09-11 14:00:00,10393.607249476694,10695.105004882813,10259.807549827654,10254.350867281626
2025-09-11 15:00:00,14603.991957692924,14514.76953125,14532.926501254065,14602.871464808139
2025-09-11 16:00:00,13207.903108980981,13152.365014648438,13228.195848757008,13079.272129361229
2025-09-11 17:00:00,13911.060978248992,13796.28564453125,13987.151118230739,13806.432751208338
2025-09-11 18:00:00,12826.461989584699,12928.018310546875,12911.81256451876,12783.388452887277
2025-09-11 19:00:00,14181.652926896702,14111.842578125,14055.696020520481,14167.754693526438
2025-09-11 20:00:00,15216.533366433108,15375.255078125,15243.330972614844,15309.982029044146
2025-09-11 21:00:00,11210.364198055899,11511.089196777344,11296.666187329487,11653.292378546308
2025-09-11 22:00:00,11362.353876939596,11491.243133544922,10937.850672910734,11295.715037109812
2025-09-11 23:00:00,9737.470182106397,9558.796435546876,9696.168345913618,9643.586300329047
2025-09-12 00:00:00,8720.6413716249,8870.308740234374,8683.782729983244,8824.350669468276
2025-09-12 01:00:00,7108.949679380301,7157.014453125001,7377.447839336281,7318.853699501741
2025-09-12 02:00:00,6262.321156559003,6317.70068359375,6341.909643429274,6246.747080092486
2025-09-12 03:00:00,6660.522398753301,6520.95419921875,6555.938132717012,6516.9716987784095
2025-09-12 04:00:00,7132.520598159874,7147.828173828126,6976.012723812564,7197.590892122978
2025-09-12 05:00:00,6579.324540972433,6739.43310546875,6595.255145859993,6825.102279271659
2025-09-12 06:00:00,9407.366924073669,9327.69931640625,9384.598101055255,9570.025550690661
2025-09-12 07:00:00,12157.774062783614,12301.882641601562,12089.498423180314,12232.471533645637
2025-09-12 08:00:00,14354.625368527812,14508.2681640625,14059.209352690918,14308.386038462928
2025-09-12 09:00:00,21601.28838645449,22044.428515625,22115.775462169702,22365.997078834982
2025-09-12 10:00:00,10504.621071504405,10830.369116210937,9494.773788404207,10517.315617747565
2025-09-12 11:00:00,16052.632170625899,16107.121484375,16132.462605321989,16245.954774971193
2025-09-12 12:00:00,16864.827312203295,16466.71259765625,16880.436436946504,16627.757972925432
2025-09-12 13:00:00,13569.506968468108,14330.199951171875,14253.403182848699,14141.011021841856
2025-09-12 14:00:00,15848.0453723154,15794.47451171875,15776.959954195861,15340.881256604045
2025-09-12 15:00:00,15275.758514653891,15115.35498046875,15259.993537200247,15267.893150350506
2025-09-12 16:00:00,12827.670531150312,13036.789453125,13305.522530166952,12995.658599516713
2025-09-12 17:00:00,13584.893348749392,13579.411376953125,13577.889334055782,13479.781360302906
2025-09-12 18:00:00,13342.749159568106,13412.885375976562,13261.200292447798,13216.456573369105
2025-09-12 19:00:00,11169.28415518042,11134.35771484375,11301.098411061024,10954.308236586352
2025-09-12 20:00:00,12059.330438016095,11761.16961364746,11936.39458727617,11923.448653170137
2025-09-12 21:00:00,16080.267153979667,15584.43935546875,15920.597203711666,15447.132849871818
2025-09-12 22:00:00,6187.93810586819,6497.73046875,6365.110458487743,5934.86241330649
2025-09-12 23:00:00,9126.046032089627,8906.411181640626,8837.502413356899,8986.200867884703
2025-09-13 00:00:00,7726.7483949692905,7664.9320312499985,7684.813953350901,7722.9118226711
2025-09-13 01:00:00,6050.726112599808,6081.985156250001,6227.163642585074,6330.416060041255
2025-09-13 02:00:00,8105.4922388634,7720.41455078125,7934.279530568687,7943.296679250709
2025-09-13 03:00:00,4831.847160540003,4952.69443359375,4944.658070706154,4663.626438267732
2025-09-13 04:00:00,6712.989426475779,6319.866503906251,6438.174878746482,6282.098538291073
2025-09-13 05:00:00,5494.342745340924,5560.6005859375,5509.854440405176,5863.479026540266
2025-09-13 06:00:00,5167.468526198767,5152.228125,5254.762631353524,5301.170651637425
2025-09-13 07:00:00,6860.711951055517,6869.671093749999,7061.997643727424,6839.729653352023
2025-09-13 08:00:00,10278.750600941426,10258.211889648437,9845.419372318609,10016.775589966528
