timestamp,y_real,y_pred,residuos,residuos_abs,residuos_pct
2025-08-25 23:00:00+00:00,3886.94,3967.90,-80.95,80.95,-2.08
2025-08-26 00:00:00+00:00,4107.94,4355.93,-247.99,247.99,-6.04
2025-08-26 01:00:00+00:00,2791.44,3385.37,-593.94,593.94,-21.28
2025-08-26 02:00:00+00:00,9725.39,9526.72,198.68,198.68,2.04
2025-08-26 03:00:00+00:00,5910.89,6078.63,-167.74,167.74,-2.84
2025-08-26 04:00:00+00:00,3222.82,3765.36,-542.54,542.54,-16.83
2025-08-26 05:00:00+00:00,6163.00,6144.36,18.64,18.64,0.30
2025-08-26 06:00:00+00:00,2603.33,2690.71,-87.38,87.38,-3.36
2025-08-26 07:00:00+00:00,431.49,738.52,-307.03,307.03,-71.16
2025-08-26 08:00:00+00:00,-3784.41,-3349.86,-434.54,434.54,11.48
2025-08-26 09:00:00+00:00,-15119.75,-14649.07,-470.67,470.67,3.11
2025-08-26 10:00:00+00:00,9454.93,7171.72,2283.21,2283.21,24.15
2025-08-26 11:00:00+00:00,-2472.17,-2838.49,366.31,366.31,-14.82
2025-08-26 12:00:00+00:00,-11604.25,-10859.66,-744.59,744.59,6.42
2025-08-26 13:00:00+00:00,1816.89,1579.22,237.67,237.67,13.08
2025-08-26 14:00:00+00:00,-2722.39,-2428.35,-294.04,294.04,10.80
2025-08-26 15:00:00+00:00,-1381.88,-1794.01,412.13,412.13,-29.82
2025-08-26 16:00:00+00:00,-2875.53,-2924.82,49.30,49.30,-1.71
2025-08-26 17:00:00+00:00,-1589.44,-1784.76,195.32,195.32,-12.29
2025-08-26 18:00:00+00:00,-1765.29,-2015.52,250.23,250.23,-14.17
2025-08-26 19:00:00+00:00,-2173.83,-2138.98,-34.85,34.85,1.60
2025-08-26 20:00:00+00:00,-581.60,-712.18,130.58,130.58,-22.45
2025-08-26 21:00:00+00:00,-3234.73,-3225.78,-8.95,8.95,0.28
2025-08-26 22:00:00+00:00,6505.67,6754.19,-248.52,248.52,-3.82
2025-08-26 23:00:00+00:00,2147.34,2719.58,-572.24,572.24,-26.65
2025-08-27 00:00:00+00:00,3705.53,3777.65,-72.12,72.12,-1.95
2025-08-27 01:00:00+00:00,5314.20,5257.00,57.20,57.20,1.08
2025-08-27 02:00:00+00:00,5690.99,5538.86,152.13,152.13,2.67
2025-08-27 03:00:00+00:00,5692.70,5893.39,-200.68,200.68,-3.53
2025-08-27 04:00:00+00:00,5698.14,5752.74,-54.60,54.60,-0.96
2025-08-27 05:00:00+00:00,3594.62,4009.36,-414.74,414.74,-11.54
2025-08-27 06:00:00+00:00,762.66,752.96,9.70,9.70,1.27
2025-08-27 07:00:00+00:00,-2627.54,-2660.95,33.40,33.40,-1.27
2025-08-27 08:00:00+00:00,1865.70,572.26,1293.43,1293.43,69.33
2025-08-27 09:00:00+00:00,-2624.43,-2432.77,-191.65,191.65,7.30
2025-08-27 10:00:00+00:00,-4347.39,-4330.98,-16.41,16.41,0.38
2025-08-27 11:00:00+00:00,-972.36,-1079.12,106.76,106.76,-10.98
2025-08-27 12:00:00+00:00,-3338.54,-3619.52,280.98,280.98,-8.42
2025-08-27 13:00:00+00:00,-10156.59,-9316.25,-840.34,840.34,8.27
2025-08-27 14:00:00+00:00,5846.34,4983.99,862.35,862.35,14.75
2025-08-27 15:00:00+00:00,-9603.53,-8301.74,-1301.79,1301.79,13.56
2025-08-27 16:00:00+00:00,6779.72,7158.19,-378.47,378.47,-5.58
2025-08-27 17:00:00+00:00,-1138.87,-1375.23,236.36,236.36,-20.75
2025-08-27 18:00:00+00:00,-2330.13,-2333.05,2.92,2.92,-0.13
2025-08-27 19:00:00+00:00,-2525.51,-2539.15,13.64,13.64,-0.54
2025-08-27 20:00:00+00:00,-1601.23,-1626.15,24.92,24.92,-1.56
2025-08-27 21:00:00+00:00,-3993.90,-3736.15,-257.75,257.75,6.45
2025-08-27 22:00:00+00:00,1914.90,1556.35,358.54,358.54,18.72
2025-08-27 23:00:00+00:00,1006.79,1123.44,-116.65,116.65,-11.59
2025-08-28 00:00:00+00:00,2586.09,2848.74,-262.65,262.65,-10.16
2025-08-28 01:00:00+00:00,3914.66,3961.27,-46.62,46.62,-1.19
2025-08-28 02:00:00+00:00,1969.01,2294.45,-325.44,325.44,-16.53
2025-08-28 03:00:00+00:00,7357.52,7158.66,198.87,198.87,2.70
2025-08-28 04:00:00+00:00,1076.91,2946.52,-1869.60,1869.60,-173.61
2025-08-28 05:00:00+00:00,-6625.67,-5528.80,-1096.87,1096.87,16.55
2025-08-28 07:00:00+00:00,-3326.01,-3391.02,65.00,65.00,-1.95
2025-08-28 08:00:00+00:00,499.60,532.06,-32.46,32.46,-6.50
2025-08-28 09:00:00+00:00,-3234.06,-3367.99,133.94,133.94,-4.14
2025-08-28 10:00:00+00:00,-12315.78,-14225.18,1909.40,1909.40,-15.50
2025-08-28 11:00:00+00:00,3525.51,3084.53,440.97,440.97,12.51
2025-08-28 12:00:00+00:00,-1936.53,-2220.19,283.67,283.67,-14.65
2025-08-28 13:00:00+00:00,-2138.55,-2431.29,292.74,292.74,-13.69
2025-08-28 14:00:00+00:00,-2024.47,-2783.47,758.99,758.99,-37.49
2025-08-28 15:00:00+00:00,-2300.89,-2278.65,-22.25,22.25,0.97
2025-08-28 16:00:00+00:00,-997.91,-1596.88,598.97,598.97,-60.02
2025-08-28 17:00:00+00:00,-1409.25,-1740.47,331.22,331.22,-23.50
2025-08-28 18:00:00+00:00,-1732.27,-1891.88,159.62,159.62,-9.21
2025-08-28 19:00:00+00:00,-2942.92,-2992.59,49.67,49.67,-1.69
2025-08-28 20:00:00+00:00,812.77,400.02,412.75,412.75,50.78
2025-08-28 21:00:00+00:00,-119.04,239.43,-358.47,358.47,301.13
2025-08-28 22:00:00+00:00,-105.95,-96.58,-9.37,9.37,8.85
2025-08-28 23:00:00+00:00,1447.75,1397.34,50.41,50.41,3.48
2025-08-29 00:00:00+00:00,2728.21,2952.63,-224.42,224.42,-8.23
2025-08-29 01:00:00+00:00,6648.41,6378.19,270.23,270.23,4.06
2025-08-29 02:00:00+00:00,4934.17,5195.44,-261.26,261.26,-5.29
2025-08-29 03:00:00+00:00,-6369.32,-5574.60,-794.72,794.72,12.48
2025-08-29 05:00:00+00:00,846.24,1599.81,-753.57,753.57,-89.05
2025-08-29 06:00:00+00:00,-9518.83,-9320.09,-198.74,198.74,2.09
2025-08-29 07:00:00+00:00,10329.09,9921.13,407.96,407.96,3.95
2025-08-29 08:00:00+00:00,-2314.36,-1334.29,-980.07,980.07,42.35
2025-08-29 09:00:00+00:00,-3124.07,-2840.20,-283.87,283.87,9.09
2025-08-29 10:00:00+00:00,-10106.04,-10351.22,245.18,245.18,-2.43
2025-08-29 11:00:00+00:00,1300.75,559.62,741.13,741.13,56.98
2025-08-29 12:00:00+00:00,-6794.21,-6106.03,-688.18,688.18,10.13
2025-08-29 13:00:00+00:00,-1786.67,-3159.03,1372.36,1372.36,-76.81
2025-08-29 14:00:00+00:00,-4083.32,-4221.00,137.68,137.68,-3.37
2025-08-29 15:00:00+00:00,-3539.17,-4145.39,606.22,606.22,-17.13
2025-08-29 16:00:00+00:00,-3400.12,-3736.99,336.88,336.88,-9.91
2025-08-29 17:00:00+00:00,-1312.59,-125.45,-1187.14,1187.14,90.44
2025-08-29 18:00:00+00:00,-3682.40,-3824.27,141.86,141.86,-3.85
2025-08-29 19:00:00+00:00,59.45,-574.14,633.60,633.60,1065.68
2025-08-29 20:00:00+00:00,-1191.95,-1430.71,238.76,238.76,-20.03
2025-08-29 21:00:00+00:00,-11224.83,-11878.51,653.68,653.68,-5.82
2025-08-29 23:00:00+00:00,1144.44,893.14,251.30,251.30,21.96
2025-08-30 00:00:00+00:00,5267.29,5502.12,-234.83,234.83,-4.46
2025-08-30 01:00:00+00:00,5161.15,4837.88,323.27,323.27,6.26
2025-08-30 02:00:00+00:00,6017.52,5844.74,172.78,172.78,2.87
2025-08-30 03:00:00+00:00,6157.01,6356.57,-199.56,199.56,-3.24
2025-08-30 04:00:00+00:00,5656.56,5639.18,17.38,17.38,0.31
2025-08-30 05:00:00+00:00,6109.85,6025.06,84.79,84.79,1.39
2025-08-30 06:00:00+00:00,4679.54,4725.44,-45.90,45.90,-0.98
2025-08-30 07:00:00+00:00,3721.48,3723.72,-2.24,2.24,-0.06
2025-08-30 08:00:00+00:00,-1814.57,-1341.49,-473.09,473.09,26.07
2025-08-30 09:00:00+00:00,-2960.43,-2858.54,-101.88,101.88,3.44
2025-08-30 10:00:00+00:00,-1298.96,-1348.37,49.41,49.41,-3.80
2025-08-30 11:00:00+00:00,-5847.73,-5701.64,-146.09,146.09,2.50
2025-08-30 12:00:00+00:00,-11381.76,-9960.90,-1420.86,1420.86,12.48
2025-08-30 13:00:00+00:00,-316.27,-1559.94,1243.67,1243.67,-393.22
2025-08-30 14:00:00+00:00,-5031.69,-4769.53,-262.16,262.16,5.21
2025-08-30 15:00:00+00:00,-8230.33,-7562.40,-667.93,667.93,8.12
2025-08-30 16:00:00+00:00,-8104.59,-7702.26,-402.32,402.32,4.96
2025-08-30 17:00:00+00:00,-929.36,-1371.32,441.96,441.96,-47.56
2025-08-30 18:00:00+00:00,1010.41,1331.64,-321.24,321.24,-31.79
2025-08-30 19:00:00+00:00,5375.21,5659.07,-283.86,283.86,-5.28
2025-08-30 20:00:00+00:00,-464.95,136.95,-601.90,601.90,129.46
2025-08-30 21:00:00+00:00,-5246.33,-5394.20,147.87,147.87,-2.82
2025-08-30 22:00:00+00:00,7692.52,7170.70,521.82,521.82,6.78
2025-08-30 23:00:00+00:00,3000.78,3147.50,-146.71,146.71,-4.89
2025-08-31 00:00:00+00:00,-4359.99,-3742.39,-617.61,617.61,14.17
2025-08-31 01:00:00+00:00,8987.43,9341.78,-354.35,354.35,-3.94
2025-08-31 02:00:00+00:00,6380.01,6246.29,133.72,133.72,2.10
2025-08-31 03:00:00+00:00,5076.13,5289.12,-212.99,212.99,-4.20
2025-08-31 04:00:00+00:00,4128.07,4357.21,-229.14,229.14,-5.55
2025-08-31 05:00:00+00:00,5268.45,5352.19,-83.74,83.74,-1.59
2025-08-31 06:00:00+00:00,4110.42,4084.62,25.80,25.80,0.63
2025-08-31 07:00:00+00:00,5862.20,5838.74,23.46,23.46,0.40
2025-08-31 08:00:00+00:00,27.10,461.73,-434.62,434.62,-1603.50
2025-08-31 09:00:00+00:00,-827.35,-622.39,-204.96,204.96,24.77
2025-08-31 10:00:00+00:00,1010.87,806.55,204.31,204.31,20.21
2025-08-31 11:00:00+00:00,-12250.61,-11123.49,-1127.12,1127.12,9.20
2025-08-31 12:00:00+00:00,-6735.71,-7197.42,461.72,461.72,-6.85
2025-08-31 13:00:00+00:00,-13206.00,-13676.44,470.44,470.44,-3.56
2025-08-31 14:00:00+00:00,5759.05,5126.71,632.34,632.34,10.98
2025-08-31 15:00:00+00:00,-4690.91,-4749.31,58.40,58.40,-1.24
2025-08-31 16:00:00+00:00,-5832.18,-5139.41,-692.77,692.77,11.88
2025-08-31 17:00:00+00:00,-2530.20,-2632.34,102.14,102.14,-4.04
2025-08-31 18:00:00+00:00,-2059.29,-2297.15,237.86,237.86,-11.55
2025-08-31 19:00:00+00:00,-186.07,-995.35,809.28,809.28,-434.94
2025-08-31 20:00:00+00:00,-1914.12,-2242.04,327.91,327.91,-17.13
2025-08-31 21:00:00+00:00,-289.21,-621.80,332.59,332.59,-115.00
2025-08-31 22:00:00+00:00,1516.77,1421.51,95.26,95.26,6.28
2025-08-31 23:00:00+00:00,820.87,1018.49,-197.62,197.62,-24.07
2025-09-01 00:00:00+00:00,7225.58,6676.21,549.37,549.37,7.60
2025-09-01 01:00:00+00:00,5858.04,6017.59,-159.54,159.54,-2.72
2025-09-01 02:00:00+00:00,5988.12,6305.87,-317.74,317.74,-5.31
2025-09-01 03:00:00+00:00,5242.29,5581.47,-339.18,339.18,-6.47
2025-09-01 04:00:00+00:00,5802.83,5963.09,-160.26,160.26,-2.76
2025-09-01 05:00:00+00:00,4714.98,4770.00,-55.02,55.02,-1.17
2025-09-01 06:00:00+00:00,2358.21,2474.34,-116.13,116.13,-4.92
2025-09-01 07:00:00+00:00,-3740.02,-3808.27,68.25,68.25,-1.82
2025-09-01 08:00:00+00:00,466.48,-377.08,843.55,843.55,180.83
2025-09-01 09:00:00+00:00,-2568.86,-2445.78,-123.08,123.08,4.79
2025-09-01 10:00:00+00:00,-4307.27,-5402.88,1095.60,1095.60,-25.44
2025-09-01 11:00:00+00:00,-15680.94,-16739.09,1058.14,1058.14,-6.75
2025-09-01 12:00:00+00:00,2004.80,526.25,1478.55,1478.55,73.75
2025-09-01 13:00:00+00:00,-3961.56,-4300.46,338.90,338.90,-8.55
2025-09-01 14:00:00+00:00,-9950.93,-9501.74,-449.19,449.19,4.51
2025-09-01 15:00:00+00:00,4761.04,4665.85,95.19,95.19,2.00
2025-09-01 16:00:00+00:00,-1907.23,-2098.24,191.01,191.01,-10.02
2025-09-01 17:00:00+00:00,-2275.92,-2335.03,59.11,59.11,-2.60
2025-09-01 18:00:00+00:00,-1163.45,-1284.80,121.35,121.35,-10.43
2025-09-01 19:00:00+00:00,-7933.07,-7414.44,-518.63,518.63,6.54
2025-09-01 20:00:00+00:00,6065.71,5109.00,956.71,956.71,15.77
2025-09-01 21:00:00+00:00,-523.94,-860.49,336.56,336.56,-64.24
2025-09-01 22:00:00+00:00,1655.06,2057.83,-402.78,402.78,-24.34
2025-09-01 23:00:00+00:00,4745.57,4561.97,183.60,183.60,3.87
2025-09-02 00:00:00+00:00,3102.82,3352.60,-249.78,249.78,-8.05
2025-09-02 01:00:00+00:00,-3750.18,-3430.44,-319.74,319.74,8.53
2025-09-02 02:00:00+00:00,6201.60,6004.91,196.69,196.69,3.17
2025-09-02 04:00:00+00:00,7708.48,7816.25,-107.76,107.76,-1.40
2025-09-02 05:00:00+00:00,5115.85,5213.70,-97.85,97.85,-1.91
2025-09-02 06:00:00+00:00,-202.16,550.75,-752.90,752.90,372.43
2025-09-02 07:00:00+00:00,269.63,555.77,-286.15,286.15,-106.13
2025-09-02 08:00:00+00:00,655.25,268.29,386.96,386.96,59.06
2025-09-02 09:00:00+00:00,493.17,236.94,256.23,256.23,51.96
2025-09-02 10:00:00+00:00,-13456.00,-13196.43,-259.57,259.57,1.93
2025-09-02 11:00:00+00:00,8024.84,6932.27,1092.57,1092.57,13.61
2025-09-02 12:00:00+00:00,-13385.13,-12165.87,-1219.26,1219.26,9.11
2025-09-02 13:00:00+00:00,-2294.20,-3777.50,1483.29,1483.29,-64.65
2025-09-02 14:00:00+00:00,4949.33,3029.58,1919.75,1919.75,38.79
2025-09-02 15:00:00+00:00,-4098.94,-3312.52,-786.43,786.43,19.19
2025-09-02 16:00:00+00:00,467.08,-277.51,744.59,744.59,159.41
2025-09-02 17:00:00+00:00,-1130.35,-1116.65,-13.69,13.69,1.21
2025-09-02 18:00:00+00:00,-2152.44,-2217.45,65.02,65.02,-3.02
2025-09-02 19:00:00+00:00,-2239.28,-2241.16,1.88,1.88,-0.08
2025-09-02 20:00:00+00:00,-1396.47,-1317.37,-79.10,79.10,5.66
2025-09-02 21:00:00+00:00,-2663.18,-2690.80,27.62,27.62,-1.04
2025-09-02 22:00:00+00:00,394.50,227.71,166.79,166.79,42.28
2025-09-02 23:00:00+00:00,4513.45,4454.27,59.18,59.18,1.31
2025-09-03 00:00:00+00:00,3891.65,3775.60,116.06,116.06,2.98
2025-09-03 01:00:00+00:00,4178.49,4615.79,-437.31,437.31,-10.47
2025-09-03 02:00:00+00:00,4953.76,5011.90,-58.14,58.14,-1.17
2025-09-03 03:00:00+00:00,5086.36,5222.40,-136.04,136.04,-2.67
2025-09-03 04:00:00+00:00,4593.50,4847.03,-253.52,253.52,-5.52
2025-09-03 05:00:00+00:00,4601.38,4548.11,53.27,53.27,1.16
2025-09-03 06:00:00+00:00,396.14,619.87,-223.73,223.73,-56.48
2025-09-03 07:00:00+00:00,-1335.83,-1646.51,310.69,310.69,-23.26
2025-09-03 10:00:00+00:00,-4562.79,-4545.80,-16.99,16.99,0.37
2025-09-03 11:00:00+00:00,-5174.41,-5398.99,224.58,224.58,-4.34
2025-09-03 12:00:00+00:00,-6716.87,-6740.91,24.04,24.04,-0.36
2025-09-03 13:00:00+00:00,-2963.80,-3339.35,375.55,375.55,-12.67
2025-09-03 14:00:00+00:00,-3270.89,-3607.36,336.47,336.47,-10.29
2025-09-03 15:00:00+00:00,-1484.37,-1793.04,308.67,308.67,-20.79
2025-09-03 16:00:00+00:00,-680.42,-996.70,316.27,316.27,-46.48
2025-09-03 17:00:00+00:00,-1717.01,-2216.15,499.14,499.14,-29.07
2025-09-03 18:00:00+00:00,-2489.38,-2690.40,201.02,201.02,-8.08
2025-09-03 19:00:00+00:00,442.70,-840.88,1283.58,1283.58,289.94
2025-09-03 20:00:00+00:00,-6501.89,-6736.65,234.76,234.76,-3.61
2025-09-03 21:00:00+00:00,3964.86,2679.79,1285.07,1285.07,32.41
2025-09-03 22:00:00+00:00,1894.45,1674.08,220.36,220.36,11.63
2025-09-03 23:00:00+00:00,1824.38,1960.89,-136.51,136.51,-7.48
2025-09-04 00:00:00+00:00,3663.60,3573.73,89.87,89.87,2.45
2025-09-04 01:00:00+00:00,4788.14,5092.60,-304.45,304.45,-6.36
2025-09-04 02:00:00+00:00,5182.62,5195.46,-12.84,12.84,-0.25
2025-09-04 03:00:00+00:00,3835.00,4301.95,-466.95,466.95,-12.18
2025-09-04 04:00:00+00:00,6698.60,6602.87,95.73,95.73,1.43
2025-09-04 05:00:00+00:00,4862.09,4826.61,35.48,35.48,0.73
2025-09-04 06:00:00+00:00,1305.82,1265.43,40.38,40.38,3.09
2025-09-04 07:00:00+00:00,-1432.23,-1120.69,-311.54,311.54,21.75
2025-09-04 08:00:00+00:00,-5178.03,-5287.54,109.50,109.50,-2.11
2025-09-04 09:00:00+00:00,-8329.86,-7968.39,-361.47,361.47,4.34
2025-09-04 10:00:00+00:00,2815.90,1120.10,1695.81,1695.81,60.22
2025-09-04 11:00:00+00:00,-3976.97,-3796.70,-180.27,180.27,4.53
2025-09-04 12:00:00+00:00,-3800.51,-4074.26,273.75,273.75,-7.20
2025-09-04 13:00:00+00:00,-3870.67,-4010.20,139.53,139.53,-3.60
2025-09-04 14:00:00+00:00,-2644.73,-2827.39,182.66,182.66,-6.91
2025-09-04 15:00:00+00:00,-969.20,-777.86,-191.34,191.34,19.74
2025-09-04 16:00:00+00:00,-915.22,-1023.60,108.38,108.38,-11.84
2025-09-04 17:00:00+00:00,-2949.07,-2992.69,43.62,43.62,-1.48
2025-09-04 18:00:00+00:00,95.28,-400.31,495.59,495.59,520.16
2025-09-04 19:00:00+00:00,-861.78,-1325.13,463.35,463.35,-53.77
2025-09-04 20:00:00+00:00,-1164.79,-1546.69,381.90,381.90,-32.79
2025-09-04 21:00:00+00:00,1340.70,1046.83,293.87,293.87,21.92
2025-09-04 22:00:00+00:00,591.30,753.24,-161.95,161.95,-27.39
2025-09-04 23:00:00+00:00,2219.49,2234.80,-15.31,15.31,-0.69
2025-09-05 00:00:00+00:00,3045.94,3343.30,-297.36,297.36,-9.76
2025-09-05 01:00:00+00:00,5518.73,5112.48,406.25,406.25,7.36
2025-09-05 02:00:00+00:00,5090.07,5181.15,-91.09,91.09,-1.79
2025-09-05 03:00:00+00:00,4834.99,5044.17,-209.18,209.18,-4.33
2025-09-05 04:00:00+00:00,5128.39,5279.93,-151.54,151.54,-2.95
2025-09-05 05:00:00+00:00,4281.26,4532.07,-250.81,250.81,-5.86
2025-09-05 06:00:00+00:00,2108.50,2170.97,-62.47,62.47,-2.96
2025-09-05 07:00:00+00:00,-464.70,-529.58,64.88,64.88,-13.96
2025-09-05 08:00:00+00:00,-1653.09,-1598.08,-55.01,55.01,3.33
2025-09-05 09:00:00+00:00,-1706.72,-1930.16,223.45,223.45,-13.09
2025-09-05 10:00:00+00:00,-11807.41,-10880.46,-926.95,926.95,7.85
2025-09-05 11:00:00+00:00,-3889.65,-5839.82,1950.17,1950.17,-50.14
2025-09-05 12:00:00+00:00,5468.06,4914.29,553.77,553.77,10.13
2025-09-05 13:00:00+00:00,-3085.13,-3140.85,55.72,55.72,-1.81
2025-09-05 14:00:00+00:00,-3023.81,-3261.86,238.05,238.05,-7.87
2025-09-05 15:00:00+00:00,-2396.78,-2229.40,-167.38,167.38,6.98
2025-09-05 16:00:00+00:00,-3894.05,-3583.85,-310.20,310.20,7.97
2025-09-05 17:00:00+00:00,567.58,332.50,235.08,235.08,41.42
2025-09-05 18:00:00+00:00,-2215.67,-2095.44,-120.23,120.23,5.43
2025-09-05 19:00:00+00:00,-661.46,-932.07,270.61,270.61,-40.91
2025-09-05 20:00:00+00:00,-373.45,-314.93,-58.52,58.52,15.67
2025-09-05 21:00:00+00:00,24.17,-215.39,239.56,239.56,991.17
2025-09-05 22:00:00+00:00,883.70,950.89,-67.19,67.19,-7.60
2025-09-05 23:00:00+00:00,1589.64,1728.50,-138.86,138.86,-8.74
2025-09-06 00:00:00+00:00,2553.73,2674.28,-120.55,120.55,-4.72
2025-09-06 01:00:00+00:00,3118.17,3824.28,-706.11,706.11,-22.64
2025-09-06 02:00:00+00:00,5501.99,5517.82,-15.84,15.84,-0.29
2025-09-06 03:00:00+00:00,5412.91,5374.07,38.84,38.84,0.72
2025-09-06 04:00:00+00:00,5040.98,5104.00,-63.02,63.02,-1.25
2025-09-06 05:00:00+00:00,2460.89,2444.99,15.90,15.90,0.65
2025-09-06 06:00:00+00:00,5824.17,5531.38,292.80,292.80,5.03
2025-09-06 07:00:00+00:00,3520.36,3345.77,174.58,174.58,4.96
2025-09-06 08:00:00+00:00,-1413.50,-1118.33,-295.17,295.17,20.88
2025-09-06 09:00:00+00:00,-1800.08,-1838.28,38.20,38.20,-2.12
2025-09-06 10:00:00+00:00,-3802.58,-3953.98,151.41,151.41,-3.98
2025-09-06 13:00:00+00:00,-3597.86,-3416.09,-181.76,181.76,5.05
2025-09-06 14:00:00+00:00,-4442.79,-3972.92,-469.86,469.86,10.58
2025-09-06 15:00:00+00:00,-3777.43,-3680.07,-97.35,97.35,2.58
2025-09-06 16:00:00+00:00,-2475.21,-2726.84,251.63,251.63,-10.17
2025-09-06 17:00:00+00:00,-1434.62,-1959.62,525.00,525.00,-36.60
2025-09-06 18:00:00+00:00,-1109.95,-1802.60,692.65,692.65,-62.40
2025-09-06 19:00:00+00:00,-665.98,-1097.69,431.71,431.71,-64.82
2025-09-06 20:00:00+00:00,-291.01,-1115.46,824.45,824.45,-283.30
2025-09-06 21:00:00+00:00,262.03,451.23,-189.20,189.20,-72.21
2025-09-06 22:00:00+00:00,1623.20,1411.40,211.81,211.81,13.05
2025-09-06 23:00:00+00:00,2243.03,2015.76,227.27,227.27,10.13
2025-09-07 02:00:00+00:00,3183.74,3049.41,134.34,134.34,4.22
2025-09-07 03:00:00+00:00,4812.13,4427.62,384.51,384.51,7.99
2025-09-07 04:00:00+00:00,5151.65,5181.46,-29.80,29.80,-0.58
2025-09-07 05:00:00+00:00,4868.34,4703.02,165.32,165.32,3.40
2025-09-07 06:00:00+00:00,3518.54,3541.54,-22.99,22.99,-0.65
2025-09-07 07:00:00+00:00,4945.42,4470.71,474.71,474.71,9.60
2025-09-07 08:00:00+00:00,2561.85,1765.37,796.48,796.48,31.09
2025-09-07 09:00:00+00:00,3569.58,2948.28,621.30,621.30,17.41
2025-09-07 10:00:00+00:00,-928.72,-1003.42,74.69,74.69,-8.04
2025-09-07 11:00:00+00:00,-4818.42,-4141.34,-677.08,677.08,14.05
2025-09-07 12:00:00+00:00,-7241.47,-7453.63,212.15,212.15,-2.93
2025-09-07 13:00:00+00:00,-6810.41,-7312.07,501.66,501.66,-7.37
2025-09-07 14:00:00+00:00,-6709.33,-6632.59,-76.74,76.74,1.14
2025-09-07 15:00:00+00:00,-5974.09,-6409.37,435.28,435.28,-7.29
2025-09-07 16:00:00+00:00,-6012.89,-6379.01,366.11,366.11,-6.09
2025-09-07 17:00:00+00:00,-2335.24,-3294.65,959.41,959.41,-41.08
2025-09-07 18:00:00+00:00,-437.74,-1830.99,1393.26,1393.26,-318.29
2025-09-07 19:00:00+00:00,-3902.66,-3915.01,12.35,12.35,-0.32
2025-09-07 20:00:00+00:00,-687.28,-2284.15,1596.87,1596.87,-232.35
2025-09-07 21:00:00+00:00,-6752.95,-7078.75,325.80,325.80,-4.82
2025-09-07 22:00:00+00:00,3440.26,2731.66,708.60,708.60,20.60
2025-09-07 23:00:00+00:00,1737.94,1171.85,566.08,566.08,32.57
2025-09-08 00:00:00+00:00,3940.62,3722.10,218.53,218.53,5.55
2025-09-08 01:00:00+00:00,4428.33,4311.04,117.29,117.29,2.65
2025-09-08 02:00:00+00:00,5950.58,6016.05,-65.47,65.47,-1.10
2025-09-08 03:00:00+00:00,5461.13,5651.00,-189.88,189.88,-3.48
2025-09-08 04:00:00+00:00,4400.83,4768.34,-367.51,367.51,-8.35
2025-09-08 05:00:00+00:00,3855.88,4175.29,-319.41,319.41,-8.28
2025-09-08 06:00:00+00:00,-322.78,638.00,-960.78,960.78,297.66
2025-09-08 07:00:00+00:00,1448.30,1181.52,266.78,266.78,18.42
2025-09-08 08:00:00+00:00,-1356.44,-1366.07,9.64,9.64,-0.71
2025-09-08 09:00:00+00:00,-2243.42,-2223.56,-19.85,19.85,0.89
2025-09-08 10:00:00+00:00,-4949.13,-5176.52,227.39,227.39,-4.59
2025-09-08 11:00:00+00:00,-4039.71,-4327.54,287.82,287.82,-7.12
2025-09-08 12:00:00+00:00,-5534.99,-5653.22,118.23,118.23,-2.14
2025-09-08 13:00:00+00:00,-5127.09,-4929.79,-197.30,197.30,3.85
2025-09-08 14:00:00+00:00,-4780.91,-4835.80,54.89,54.89,-1.15
2025-09-08 15:00:00+00:00,-4286.60,-4481.82,195.22,195.22,-4.55
2025-09-08 16:00:00+00:00,-5050.87,-5322.27,271.40,271.40,-5.37
2025-09-08 17:00:00+00:00,-1681.95,-1817.15,135.20,135.20,-8.04
2025-09-08 18:00:00+00:00,-4804.32,-3712.53,-1091.79,1091.79,22.73
2025-09-08 19:00:00+00:00,5399.75,4806.77,592.98,592.98,10.98
2025-09-08 20:00:00+00:00,-352.82,-223.23,-129.59,129.59,36.73
2025-09-08 21:00:00+00:00,-1673.28,-989.95,-683.33,683.33,40.84
2025-09-08 22:00:00+00:00,1043.25,1373.97,-330.72,330.72,-31.70
2025-09-08 23:00:00+00:00,2821.47,2782.06,39.41,39.41,1.40
2025-09-09 00:00:00+00:00,4247.60,4468.43,-220.83,220.83,-5.20
2025-09-09 01:00:00+00:00,7021.14,7010.86,10.29,10.29,0.15
2025-09-09 02:00:00+00:00,6355.89,6581.46,-225.57,225.57,-3.55
2025-09-09 03:00:00+00:00,4973.75,5340.68,-366.93,366.93,-7.38
2025-09-09 04:00:00+00:00,5427.22,5621.61,-194.39,194.39,-3.58
2025-09-09 05:00:00+00:00,3227.94,3630.30,-402.35,402.35,-12.46
2025-09-09 06:00:00+00:00,5903.60,5813.06,90.54,90.54,1.53
2025-09-09 07:00:00+00:00,461.66,863.34,-401.68,401.68,-87.01
2025-09-09 08:00:00+00:00,-918.32,-1090.14,171.82,171.82,-18.71
2025-09-09 09:00:00+00:00,-1236.73,-1848.71,611.98,611.98,-49.48
2025-09-09 10:00:00+00:00,-4864.49,-4913.28,48.79,48.79,-1.00
2025-09-09 11:00:00+00:00,-2696.88,-2986.03,289.15,289.15,-10.72
2025-09-09 12:00:00+00:00,-4742.03,-4685.45,-56.58,56.58,1.19
2025-09-09 13:00:00+00:00,-3686.28,-3762.12,75.83,75.83,-2.06
