timestamp,Q_net_real,Q_net_pred,error,error_abs,error_pct
2025-06-30 11:00:00+00:00,-5354.919153366529,-5235.197,-119.72237602277892,119.72237602277892,2.235745724517837
2025-06-30 12:00:00+00:00,-6736.3918455028615,-6532.397,-203.99487284661154,203.99487284661154,3.028251288303488
2025-06-30 13:00:00+00:00,-6301.907385448925,-6431.3003,129.3929075198248,129.3929075198248,2.053234038611745
2025-06-30 14:00:00+00:00,-7095.324128733904,-7260.3916,165.06747282859578,165.06747282859578,2.326426105893073
2025-06-30 15:00:00+00:00,-4673.9547269061,-5977.82,1303.8650973126496,1303.8650973126496,27.89639980479092
2025-06-30 16:00:00+00:00,-5275.787290651904,-6438.762,1162.9749163793458,1162.9749163793458,22.043627847544293
2025-06-30 17:00:00+00:00,-1017.3194030101004,-2300.965,1283.6456848805246,1283.6456848805246,126.17921973004775
2025-06-30 18:00:00+00:00,-172.14320826451876,-1076.0782,903.9350388057937,903.9350388057937,525.1064203571649
2025-06-30 19:00:00+00:00,-1668.88813717867,-2137.6443,468.7561499307051,468.7561499307051,28.08793108944727
2025-06-30 20:00:00+00:00,-2659.018089607285,-3153.927,494.9089123458398,494.9089123458398,18.61246880117817
2025-06-30 21:00:00+00:00,-365.8391232157155,-624.8775,259.03837922569073,259.03837922569073,70.80663679399588
2025-06-30 22:00:00+00:00,1381.4499553448986,1380.1813,1.2686809308361262,1.2686809308361262,0.09183690845459415
2025-06-30 23:00:00+00:00,2460.4089221975155,2339.1697,121.2392444631405,121.2392444631405,4.927605463032365
2025-07-01 00:00:00+00:00,4277.445601905783,3878.3818,399.0637659682834,399.0637659682834,9.329487809043874
2025-07-01 01:00:00+00:00,4601.016202359606,5189.5,-588.4837976403942,588.4837976403942,12.79030048489274
2025-07-01 02:00:00+00:00,5152.419785244114,5669.4253,-517.0055077246361,517.0055077246361,10.034227203405965
2025-07-01 03:00:00+00:00,5195.705482849473,5709.4116,-513.7061382442771,513.7061382442771,9.887129667760652
2025-07-01 04:00:00+00:00,5642.263069834502,5976.113,-333.84972313424805,333.84972313424805,5.916947136320613
2025-07-01 05:00:00+00:00,5234.726767004904,5427.015,-192.2883697138459,192.2883697138459,3.6733219950630858
2025-07-01 06:00:00+00:00,3675.0838593343215,3504.0793,171.00451363119646,171.00451363119646,4.653077866423734
2025-07-01 07:00:00+00:00,2920.9315200240817,2408.6262,512.3052993209567,512.3052993209567,17.539106816058904
2025-07-01 08:00:00+00:00,192.96804144070484,180.45892,12.509118100861087,12.509118100861087,6.482481766134775
2025-07-01 09:00:00+00:00,-2853.211287345708,-2644.2698,-208.94151195508312,208.94151195508312,7.323029769360604
2025-07-01 10:00:00+00:00,-3138.586487350607,-3115.5557,-23.030823288107058,23.030823288107058,0.7337960378319286
2025-07-01 11:00:00+00:00,-5083.296443546496,-5279.5557,196.25922051600355,196.25922051600355,3.8608651432313104
2025-07-01 12:00:00+00:00,-5720.438369366399,-5860.3843,139.94590797735145,139.94590797735145,2.446419294136229
2025-07-01 13:00:00+00:00,-5045.797904124003,-5467.241,421.44330681349675,421.44330681349675,8.352362001439753
2025-07-01 14:00:00+00:00,-4985.199369697701,-4762.7744,-222.4249556352006,222.4249556352006,4.461706325873348
2025-07-01 15:00:00+00:00,-3763.6404287364,-3884.9766,121.33613376360017,121.33613376360017,3.223903453612794
2025-07-01 16:00:00+00:00,-2786.932874813589,-2892.394,105.46116815516098,105.46116815516098,3.7841301851310294
2025-07-01 17:00:00+00:00,-1737.6392800711037,-1952.0833,214.4439718820213,214.4439718820213,12.341109823049482
2025-07-01 18:00:00+00:00,-1331.4559922933986,-1795.4474,463.9913954019139,463.9913954019139,34.84842143394471
2025-07-01 19:00:00+00:00,-2533.9386316718883,-2565.2314,31.292813640611712,31.292813640611712,1.2349475732948105
2025-07-01 20:00:00+00:00,-2738.5017544406146,-2957.0515,218.5497592312604,218.5497592312604,7.980632434391224
2025-07-01 21:00:00+00:00,-566.6335724003002,-1047.2083,480.5746795528248,480.5746795528248,84.8122495666955
2025-07-01 22:00:00+00:00,970.7107804608968,220.78203,749.9287522626546,749.9287522626546,77.2556324043899
2025-07-01 23:00:00+00:00,1618.2332961934007,1781.189,-162.95566865034925,162.95566865034925,10.069973781510539
2025-07-02 00:00:00+00:00,3180.834911531725,3648.8135,-467.9785650307749,467.9785650307749,14.712444312472059
2025-07-02 01:00:00+00:00,4768.367923973172,4991.6025,-223.23461508932814,223.23461508932814,4.681572786508497
2025-07-02 02:00:00+00:00,3780.135696972109,4692.3574,-912.2217249028909,912.2217249028909,24.131983559044745
2025-07-02 03:00:00+00:00,8477.397650892395,8876.645,-399.2468803576048,399.2468803576048,4.709545273195684
